,PtxID,trial,group,Phase,MeanAbsErr
483,XY13546991Od507,43,NoReward,Washout,19.85534475
484,XY13546991Od507,44,NoReward,Washout,23.87899337
485,XY13546991Od507,45,NoReward,Washout,17.96661768
486,XY13546991Od507,46,NoReward,Washout,18.19030829
487,XY13546991Od507,47,NoReward,Washout,14.86754194
488,XY13546991Od507,48,NoReward,Washout,17.18268177
489,XY13546991Od507,49,NoReward,Washout,17.50625193
490,XY13546991Od507,50,NoReward,Washout,18.29544812
491,XY13546991Od507,51,NoReward,Washout,14.68977127
492,XY13546991Od507,52,NoReward,Washout,18.95493702
493,Y,1,Reward,Baseline,18.63673951
494,Y,2,Reward,Baseline,15.19830718
495,Y,3,Reward,Baseline,20.06647403
496,YY,0,Reward,Baseline,43.69319116
497,YY,1,Reward,Baseline,30.13422652
498,YY,2,Reward,Baseline,22.02282873
499,YY,3,Reward,Baseline,31.60441657
500,YY,4,Reward,Baseline,43.5040663
501,YY,5,Reward,Baseline,28.19712044
502,YY,6,Reward,Baseline,29.00568788
503,YY,7,Reward,Baseline,37.22957616
504,YY,8,Reward,Baseline,37.36302676
505,YY,9,Reward,Baseline,27.09241215
506,YY,10,Reward,Baseline,29.25822627
507,YY,12,Reward,Baseline,33.62615801
508,YY,13,Reward,Baseline,35.81255359
509,YY,14,Reward,Baseline,43.79214696
510,YY,15,Reward,Baseline,45.42506298
511,YY,16,Reward,Baseline,36.47772044
512,YY,17,Reward,Baseline,35.25483867
513,YY,18,Reward,Baseline,38.34910166
514,YY,19,Reward,Baseline,46.7278895
515,YY,20,Reward,Adaptation,40.52452155
516,YY,21,Reward,Adaptation,45.31974144
517,YY,22,Reward,Adaptation,48.16469613
518,YY,23,Reward,Adaptation,35.71692053
519,YY,24,Reward,Adaptation,37.71012215
520,aF209494490is200,0,Reward,Baseline,23.19559492
521,aF209494490is200,1,Reward,Baseline,22.67596434
522,au767914152zI57,0,NoReward,Baseline,17.33769426
523,au767914152zI57,1,NoReward,Baseline,16.50609786
524,au767914152zI57,2,NoReward,Baseline,13.44939197
525,au767914152zI57,3,NoReward,Baseline,22.33127238
526,au767914152zI57,4,NoReward,Baseline,13.85528378
527,au767914152zI57,5,NoReward,Baseline,12.87724161
528,au767914152zI57,6,NoReward,Baseline,15.60877711
529,au767914152zI57,7,NoReward,Baseline,15.76573177
530,au767914152zI57,8,NoReward,Baseline,20.42045378
531,au767914152zI57,9,NoReward,Baseline,14.71263757
532,au767914152zI57,10,NoReward,Baseline,14.90617348
533,au767914152zI57,11,NoReward,Baseline,18.06061749
534,au767914152zI57,12,NoReward,Baseline,44.38588398
535,au767914152zI57,13,NoReward,Baseline,17.37121733
536,au767914152zI57,14,NoReward,Baseline,37.23124355
537,au767914152zI57,15,NoReward,Baseline,24.71869663
538,au767914152zI57,16,NoReward,Baseline,23.15549588
539,au767914152zI57,17,NoReward,Baseline,19.91242363
540,au767914152zI57,18,NoReward,Baseline,19.88304961
541,au767914152zI57,19,NoReward,Baseline,19.56828627
542,au767914152zI57,20,NoReward,Adaptation,20.99145977
543,au767914152zI57,21,NoReward,Adaptation,28.19386851
544,au767914152zI57,22,NoReward,Adaptation,18.6488149
545,au767914152zI57,23,NoReward,Adaptation,21.64061547
546,au767914152zI57,24,NoReward,Adaptation,13.45456378
547,au767914152zI57,25,NoReward,Adaptation,16.1455
548,au767914152zI57,26,NoReward,Adaptation,14.91053518
549,au767914152zI57,27,NoReward,Adaptation,22.47740098
550,au767914152zI57,28,NoReward,Adaptation,23.30777922
551,au767914152zI57,29,NoReward,Adaptation,19.69952278
552,au767914152zI57,30,NoReward,Adaptation,27.5489284
553,au767914152zI57,31,NoReward,Adaptation,13.86876282
554,au767914152zI57,32,NoReward,Adaptation,14.44634014
555,au767914152zI57,33,NoReward,Adaptation,21.78603457
556,au767914152zI57,34,NoReward,Adaptation,24.76193405
557,au767914152zI57,35,NoReward,Adaptation,16.86908077
558,au767914152zI57,36,NoReward,Adaptation,14.02442541
559,au767914152zI57,37,NoReward,Adaptation,16.38260702
560,au767914152zI57,38,NoReward,Adaptation,13.63908434
561,au767914152zI57,39,NoReward,Adaptation,13.79714339
562,au767914152zI57,40,NoReward,Adaptation,17.13240967
563,au767914152zI57,41,NoReward,Washout,18.16243693
564,au767914152zI57,42,NoReward,Washout,17.30921633
565,au767914152zI57,43,NoReward,Washout,11.11973721
566,au767914152zI57,44,NoReward,Washout,14.95047735
567,au767914152zI57,45,NoReward,Washout,16.46032962
568,au767914152zI57,46,NoReward,Washout,11.8919106
569,au767914152zI57,47,NoReward,Washout,14.55805875
570,au767914152zI57,48,NoReward,Washout,18.62280884
571,au767914152zI57,49,NoReward,Washout,17.91009724
572,au767914152zI57,50,NoReward,Washout,16.38206961
573,au767914152zI57,51,NoReward,Washout,17.65254586
574,au767914152zI57,52,NoReward,Washout,14.77607174
575,av821962704Np731,0,NoReward,Baseline,47.11295254
576,bK159349224Ky792,0,Reward,Baseline,31.60950442
577,bK159349224Ky792,1,Reward,Baseline,22.613944
578,bK159349224Ky792,2,Reward,Baseline,34.06494371
579,bK159349224Ky792,3,Reward,Baseline,21.71868525
580,bK159349224Ky792,4,Reward,Baseline,21.64379844
581,bK159349224Ky792,6,Reward,Baseline,71.41000442
582,gM483721559mr614,0,Reward,Baseline,37.03993709
583,gM483721559mr614,1,Reward,Baseline,37.90642597
584,iA94696354Ww734,0,NoReward,Baseline,20.37399779
585,iA94696354Ww734,1,NoReward,Baseline,20.37987182
586,iA94696354Ww734,2,NoReward,Baseline,28.36977901
587,iA94696354Ww734,3,NoReward,Baseline,17.71760552
588,iA94696354Ww734,4,NoReward,Baseline,17.80477901
589,iA94696354Ww734,5,NoReward,Baseline,22.89779669
590,iA94696354Ww734,6,NoReward,Baseline,23.26345083
591,iA94696354Ww734,7,NoReward,Baseline,11.06774144
592,iA94696354Ww734,8,NoReward,Baseline,14.50460331
593,iA94696354Ww734,9,NoReward,Baseline,18.23887735
594,iA94696354Ww734,10,NoReward,Baseline,11.12115138
595,iA94696354Ww734,11,NoReward,Baseline,14.61699338
596,iA94696354Ww734,12,NoReward,Baseline,50.3986884
597,iA94696354Ww734,13,NoReward,Baseline,30.26234586
598,iA94696354Ww734,14,NoReward,Baseline,37.73142099
599,iA94696354Ww734,15,NoReward,Baseline,20.0181989
600,iA94696354Ww734,16,NoReward,Baseline,27.05996358
601,iA94696354Ww734,17,NoReward,Baseline,22.68289503
602,iA94696354Ww734,18,NoReward,Baseline,25.57047845
603,iA94696354Ww734,19,NoReward,Baseline,19.79543315
604,iA94696354Ww734,20,NoReward,Adaptation,17.95999448
605,iA94696354Ww734,21,NoReward,Adaptation,30.68257569
606,iA94696354Ww734,22,NoReward,Adaptation,23.73755028
607,iA94696354Ww734,23,NoReward,Adaptation,19.61961768
608,iA94696354Ww734,24,NoReward,Adaptation,18.62908278
609,iA94696354Ww734,25,NoReward,Adaptation,22.96928508
610,iA94696354Ww734,26,NoReward,Adaptation,22.90239227
611,iA94696354Ww734,27,NoReward,Adaptation,17.15129392
612,iA94696354Ww734,28,NoReward,Adaptation,22.02578453
613,iA94696354Ww734,29,NoReward,Adaptation,44.3513547
614,iA94696354Ww734,30,NoReward,Adaptation,39.4231337
615,iA94696354Ww734,31,NoReward,Adaptation,48.46872185
616,iA94696354Ww734,32,NoReward,Adaptation,24.70355691
617,iA94696354Ww734,33,NoReward,Adaptation,16.28106851
618,iA94696354Ww734,34,NoReward,Adaptation,19.36814696
619,iA94696354Ww734,35,NoReward,Adaptation,20.35513812
620,iA94696354Ww734,36,NoReward,Adaptation,24.54661326
621,iA94696354Ww734,37,NoReward,Adaptation,24.52927956
622,iA94696354Ww734,38,NoReward,Adaptation,32.04383536
623,iA94696354Ww734,39,NoReward,Adaptation,17.19967293
624,iA94696354Ww734,40,NoReward,Adaptation,27.20641105
625,iA94696354Ww734,41,NoReward,Washout,23.36017569
626,iA94696354Ww734,42,NoReward,Washout,21.16461768
627,iA94696354Ww734,43,NoReward,Washout,13.74478232
628,iA94696354Ww734,44,NoReward,Washout,15.65423978
629,iA94696354Ww734,45,NoReward,Washout,12.97950055
630,iA94696354Ww734,46,NoReward,Washout,11.56900994
631,iA94696354Ww734,47,NoReward,Washout,15.95522099
632,iA94696354Ww734,48,NoReward,Washout,16.07234144
633,iA94696354Ww734,49,NoReward,Washout,13.79379227
634,iA94696354Ww734,50,NoReward,Washout,12.89056022
635,iA94696354Ww734,51,NoReward,Washout,8.759212155
636,iA94696354Ww734,52,NoReward,Washout,14.20739669
637,jh809396928Su223,0,Reward,Baseline,42.68699007
638,jh809396928Su223,1,Reward,Baseline,37.74325308
639,jh809396928Su223,2,Reward,Baseline,25.54686711
640,jh809396928Su223,3,Reward,Baseline,23.22491844
641,jh809396928Su223,4,Reward,Baseline,22.89887764
642,jh809396928Su223,5,Reward,Baseline,17.81983964
643,jh809396928Su223,6,Reward,Baseline,20.77958361
644,jh809396928Su223,7,Reward,Baseline,16.7629434
645,jh809396928Su223,8,Reward,Baseline,16.85240265
646,jh809396928Su223,9,Reward,Baseline,17.35285396
647,jh809396928Su223,10,Reward,Baseline,17.92361086
648,jh809396928Su223,11,Reward,Baseline,19.29048943
649,jh809396928Su223,12,Reward,Baseline,31.06424252
650,jh809396928Su223,13,Reward,Baseline,48.87972483
651,jh809396928Su223,14,Reward,Baseline,34.71615894
652,jh809396928Su223,15,Reward,Baseline,33.76164823
653,jh809396928Su223,16,Reward,Baseline,39.78530266
654,kL32782760pb805,0,Reward,Baseline,15.35404857
655,kL32782760pb805,1,Reward,Baseline,11.62614073
656,kL32782760pb805,2,Reward,Baseline,12.0932221
657,kL32782760pb805,3,Reward,Baseline,8.09021768
658,kL32782760pb805,4,Reward,Baseline,7.71538674
659,kL32782760pb805,5,Reward,Baseline,10.59258453
660,kL32782760pb805,6,Reward,Baseline,10.16650442
661,kL32782760pb805,7,Reward,Baseline,8.055337017
662,kL32782760pb805,8,Reward,Baseline,8.162643094
663,kL32782760pb805,9,Reward,Baseline,7.880820783
664,kL32782760pb805,10,Reward,Baseline,9.399020994
665,kL32782760pb805,11,Reward,Baseline,7.868845304
666,kL32782760pb805,12,Reward,Baseline,18.16320884
667,kL32782760pb805,13,Reward,Baseline,10.92069392
668,kL32782760pb805,14,Reward,Baseline,11.48852428
669,kL32782760pb805,15,Reward,Baseline,16.21465746
670,kL32782760pb805,16,Reward,Baseline,12.28627624
671,kL32782760pb805,17,Reward,Baseline,9.147554696
672,kL32782760pb805,18,Reward,Baseline,12.95886519
673,kL32782760pb805,19,Reward,Baseline,15.18915912
674,kL32782760pb805,20,Reward,Adaptation,11.54347624
675,kL32782760pb805,21,Reward,Adaptation,14.79692155
676,kL32782760pb805,22,Reward,Adaptation,16.56072928
677,kL32782760pb805,23,Reward,Adaptation,12.22267072
678,kL32782760pb805,24,Reward,Adaptation,14.30188962
679,kL32782760pb805,25,Reward,Adaptation,16.47558122
680,kL32782760pb805,26,Reward,Adaptation,13.93311271
681,kL32782760pb805,27,Reward,Adaptation,14.04044972
682,kL32782760pb805,28,Reward,Adaptation,13.48642762
683,kL32782760pb805,29,Reward,Adaptation,14.21541989
684,kL32782760pb805,30,Reward,Adaptation,19.01729724
685,kL32782760pb805,31,Reward,Adaptation,14.90046519
686,kL32782760pb805,32,Reward,Adaptation,12.8850232
687,kL32782760pb805,33,Reward,Adaptation,13.25633039
688,kL32782760pb805,34,Reward,Adaptation,11.41328619
689,kL32782760pb805,35,Reward,Adaptation,11.45413702
690,kL32782760pb805,36,Reward,Adaptation,13.66003646
691,kL32782760pb805,37,Reward,Adaptation,11.73942873
692,kL32782760pb805,38,Reward,Adaptation,12.2508221
693,kL32782760pb805,39,Reward,Adaptation,11.58654365
694,kL32782760pb805,40,Reward,Adaptation,12.03356243
695,kL32782760pb805,41,Reward,Washout,11.2703223
696,kL32782760pb805,42,Reward,Washout,10.39439735
697,kL32782760pb805,43,Reward,Washout,8.449497244
698,kL32782760pb805,44,Reward,Washout,8.842860773
699,kL32782760pb805,45,Reward,Washout,8.516045254
700,kL32782760pb805,46,Reward,Washout,8.761830939
701,kL32782760pb805,47,Reward,Washout,9.372803315
702,kL32782760pb805,48,Reward,Washout,9.928170166
703,kL32782760pb805,49,Reward,Washout,8.110898455
704,kL32782760pb805,50,Reward,Washout,6.579455249
705,kL32782760pb805,51,Reward,Washout,8.456761589
706,kL32782760pb805,52,Reward,Washout,9.018828729
707,nN48787345GM446,0,Reward,Baseline,21.00470971
708,nN48787345GM446,1,Reward,Baseline,32.64014033
709,nN48787345GM446,2,Reward,Baseline,19.66438785
710,nN48787345GM446,3,Reward,Baseline,18.62683315
711,nN48787345GM446,4,Reward,Baseline,19.08053039
712,nP891515195hB675,0,Reward,Baseline,23.85587859
713,nP891515195hB675,1,Reward,Baseline,25.75686869
714,nP891515195hB675,2,Reward,Baseline,25.57052818
715,nP891515195hB675,3,Reward,Baseline,26.85215066
716,pU265328919tM703,0,Reward,Baseline,22.74407285
717,pU265328919tM703,1,Reward,Baseline,18.43368729
718,pU265328919tM703,2,Reward,Baseline,15.46535691
719,pU265328919tM703,3,Reward,Baseline,11.18854807
720,pU265328919tM703,4,Reward,Baseline,11.14959161
721,pU265328919tM703,5,Reward,Baseline,14.2951337
722,pV715326977Ci92,0,NoReward,Baseline,27.70552539
723,pV715326977Ci92,1,NoReward,Baseline,14.55843349
724,pV715326977Ci92,2,NoReward,Baseline,24.43756305
725,pV715326977Ci92,3,NoReward,Baseline,15.61731849
726,pV715326977Ci92,4,NoReward,Baseline,16.34014047
727,pV715326977Ci92,5,NoReward,Baseline,14.20107366
728,pV715326977Ci92,6,NoReward,Baseline,15.10448498
729,pV715326977Ci92,7,NoReward,Baseline,15.6937706
730,pV715326977Ci92,8,NoReward,Baseline,13.50790829
731,pV715326977Ci92,9,NoReward,Baseline,15.49852184
732,pV715326977Ci92,10,NoReward,Baseline,19.35987486
733,pV715326977Ci92,11,NoReward,Baseline,14.81178714
734,pV715326977Ci92,12,NoReward,Baseline,39.48176641
735,pV715326977Ci92,13,NoReward,Baseline,17.97250335
736,pV715326977Ci92,14,NoReward,Baseline,19.080697
737,pV715326977Ci92,15,NoReward,Baseline,19.96108909
738,pV715326977Ci92,16,NoReward,Baseline,19.04447841
739,pV715326977Ci92,17,NoReward,Baseline,41.16761599
740,pV715326977Ci92,18,NoReward,Baseline,19.79896575
741,pV715326977Ci92,19,NoReward,Baseline,18.12930178
742,pV715326977Ci92,20,NoReward,Adaptation,37.95529111
743,pV715326977Ci92,21,NoReward,Adaptation,22.2397475
744,pV715326977Ci92,22,NoReward,Adaptation,18.13351584
745,pV715326977Ci92,23,NoReward,Adaptation,19.99118465
746,pV715326977Ci92,24,NoReward,Adaptation,20.1786011
747,pV715326977Ci92,25,NoReward,Adaptation,20.35520316
748,pV715326977Ci92,26,NoReward,Adaptation,22.66135379
749,pV715326977Ci92,27,NoReward,Adaptation,18.47368298
750,pV715326977Ci92,28,NoReward,Adaptation,14.38676872
751,pV715326977Ci92,29,NoReward,Adaptation,31.71375928
752,pV715326977Ci92,30,NoReward,Adaptation,20.33960177
753,pV715326977Ci92,31,NoReward,Adaptation,20.65984573
754,pV715326977Ci92,32,NoReward,Adaptation,48.81716018
755,pV715326977Ci92,33,NoReward,Adaptation,22.98948161
756,pV715326977Ci92,34,NoReward,Adaptation,16.4637297
757,pV715326977Ci92,35,NoReward,Adaptation,15.94497542
758,pV715326977Ci92,36,NoReward,Adaptation,15.45477951
759,pV715326977Ci92,37,NoReward,Adaptation,20.44008473
760,pV715326977Ci92,38,NoReward,Adaptation,22.38538889
761,pV715326977Ci92,39,NoReward,Adaptation,17.74350056
762,pV715326977Ci92,40,NoReward,Adaptation,18.24198124
763,pV715326977Ci92,41,NoReward,Washout,16.55171332
764,pV715326977Ci92,42,NoReward,Washout,26.42036313
765,pV715326977Ci92,43,NoReward,Washout,21.04388568
766,pV715326977Ci92,44,NoReward,Washout,20.0539247
767,pV715326977Ci92,45,NoReward,Washout,15.53758889
768,pV715326977Ci92,46,NoReward,Washout,18.73312681
769,pV715326977Ci92,47,NoReward,Washout,19.59822793
770,pV715326977Ci92,48,NoReward,Washout,15.59252784
771,pV715326977Ci92,49,NoReward,Washout,16.74427121
772,pV715326977Ci92,50,NoReward,Washout,16.71679779
773,pV715326977Ci92,51,NoReward,Washout,13.42663434
774,pV715326977Ci92,52,NoReward,Washout,16.12500111
775,qX523123508pL71,0,Reward,Baseline,30.68138411
776,qX523123508pL71,1,Reward,Baseline,20.3594674
777,qX523123508pL71,2,Reward,Baseline,23.21626094
778,qX523123508pL71,3,Reward,Baseline,16.15099779
779,qX523123508pL71,4,Reward,Baseline,17.28299342
780,qX523123508pL71,5,Reward,Baseline,19.24812155
781,qX523123508pL71,6,Reward,Baseline,15.78971687
782,qX523123508pL71,7,Reward,Baseline,18.17136282
783,qX523123508pL71,8,Reward,Baseline,14.09863824
784,qX523123508pL71,9,Reward,Baseline,15.78062319
785,qX523123508pL71,10,Reward,Baseline,14.49792486
786,qX523123508pL71,11,Reward,Baseline,16.55708256
787,qX523123508pL71,12,Reward,Baseline,41.28158722
788,qX523123508pL71,13,Reward,Baseline,23.62878546
789,qX523123508pL71,14,Reward,Baseline,19.56476906
790,qX523123508pL71,15,Reward,Baseline,14.31290469
791,qX523123508pL71,16,Reward,Baseline,29.79073
792,qX523123508pL71,17,Reward,Baseline,23.96563687
793,qX523123508pL71,18,Reward,Baseline,24.93799553
794,qX523123508pL71,19,Reward,Baseline,20.59916932
795,qX523123508pL71,20,Reward,Adaptation,18.32760795
796,qX523123508pL71,21,Reward,Adaptation,22.66675249
797,qX523123508pL71,22,Reward,Adaptation,24.02947355
798,qX523123508pL71,23,Reward,Adaptation,21.73067149
799,qX523123508pL71,24,Reward,Adaptation,26.44281788
800,qX523123508pL71,25,Reward,Adaptation,22.63585034
801,qX523123508pL71,26,Reward,Adaptation,17.24680111
802,qX523123508pL71,27,Reward,Adaptation,23.57185135
803,qX523123508pL71,28,Reward,Adaptation,26.3508223
804,qX523123508pL71,29,Reward,Adaptation,20.53391582
805,qX523123508pL71,30,Reward,Adaptation,20.22105
806,qX523123508pL71,31,Reward,Adaptation,15.82931602
807,qX523123508pL71,32,Reward,Adaptation,13.80755164
808,qX523123508pL71,33,Reward,Adaptation,18.37834231
809,qX523123508pL71,34,Reward,Adaptation,21.81222099
810,qX523123508pL71,35,Reward,Adaptation,15.9180669
811,qX523123508pL71,36,Reward,Adaptation,20.10739236
812,qX523123508pL71,37,Reward,Adaptation,19.37894617
813,qX523123508pL71,38,Reward,Adaptation,22.86024764
814,qX523123508pL71,39,Reward,Adaptation,20.4853697
815,qX523123508pL71,40,Reward,Adaptation,27.57298343
816,qX523123508pL71,41,Reward,Washout,15.80637926
817,qX523123508pL71,42,Reward,Washout,23.3741075
818,qX523123508pL71,43,Reward,Washout,12.66818069
819,qX523123508pL71,44,Reward,Washout,16.62407958
820,qX523123508pL71,45,Reward,Washout,14.40389817
821,qX523123508pL71,46,Reward,Washout,14.4835375
822,qX523123508pL71,47,Reward,Washout,24.56672818
823,qX523123508pL71,48,Reward,Washout,8.505932692
824,qX523123508pL71,49,Reward,Washout,19.49018785
825,qX523123508pL71,50,Reward,Washout,11.04936732
826,qX523123508pL71,51,Reward,Washout,14.6065101
827,qX523123508pL71,52,Reward,Washout,14.25922983
828,rN464901337br235,0,Reward,Baseline,18.80756733
829,rN464901337br235,1,Reward,Baseline,19.7032884
830,rN464901337br235,2,Reward,Baseline,16.82958453
831,rN464901337br235,3,Reward,Baseline,17.43254365
832,rN464901337br235,4,Reward,Baseline,11.00279116
833,rN464901337br235,5,Reward,Baseline,12.56946298
834,rN464901337br235,6,Reward,Baseline,16.52290387
835,rN464901337br235,7,Reward,Baseline,11.26407624
836,rN464901337br235,8,Reward,Baseline,14.67220884
837,rN464901337br235,9,Reward,Baseline,11.32873923
838,rN464901337br235,10,Reward,Baseline,15.67082762
839,rN464901337br235,11,Reward,Baseline,14.34561657
840,rN464901337br235,12,Reward,Baseline,36.02383978
841,rN464901337br235,13,Reward,Baseline,22.70444862
842,rN464901337br235,14,Reward,Baseline,22.33855359
843,rN464901337br235,15,Reward,Baseline,29.22576159
844,rN464901337br235,16,Reward,Baseline,25.3662895
845,rN464901337br235,17,Reward,Baseline,25.63262431
846,rN464901337br235,18,Reward,Baseline,35.5053768
847,rN464901337br235,19,Reward,Baseline,26.06273481
848,rN464901337br235,20,Reward,Adaptation,16.93530939
849,rN464901337br235,21,Reward,Adaptation,21.59707293
850,rN464901337br235,22,Reward,Adaptation,16.13192376
851,rN464901337br235,23,Reward,Adaptation,23.53267403
852,rN464901337br235,24,Reward,Adaptation,13.74512914
853,rN464901337br235,25,Reward,Adaptation,16.75112486
854,rN464901337br235,26,Reward,Adaptation,26.06877152
855,rN464901337br235,27,Reward,Adaptation,22.74577925
856,rN464901337br235,28,Reward,Adaptation,13.77023867
857,rN464901337br235,29,Reward,Adaptation,15.99365232
858,rN464901337br235,30,Reward,Adaptation,14.44702649
859,rN464901337br235,31,Reward,Adaptation,20.34418895
860,rN464901337br235,32,Reward,Adaptation,22.22456354
861,rN464901337br235,33,Reward,Adaptation,18.28995028
862,rN464901337br235,34,Reward,Adaptation,30.04281657
863,rN464901337br235,35,Reward,Adaptation,13.02375801
864,rN464901337br235,36,Reward,Adaptation,16.79199116
865,rN464901337br235,37,Reward,Adaptation,23.09063094
866,rN464901337br235,38,Reward,Adaptation,19.01136575
867,rN464901337br235,39,Reward,Adaptation,25.77029392
868,rN464901337br235,40,Reward,Adaptation,16.30143867
869,rN464901337br235,41,Reward,Washout,23.70100663
870,rN464901337br235,42,Reward,Washout,16.42381105
871,rN464901337br235,43,Reward,Washout,26.53074807
872,rN464901337br235,44,Reward,Washout,15.78865193
873,rN464901337br235,45,Reward,Washout,13.31173951
874,rN464901337br235,46,Reward,Washout,12.51292818
875,rN464901337br235,47,Reward,Washout,11.23122627
876,rN464901337br235,48,Reward,Washout,11.52837916
877,rN464901337br235,49,Reward,Washout,14.19612928
878,rN464901337br235,50,Reward,Washout,13.09884641
879,rN464901337br235,51,Reward,Washout,12.68179116
880,rN464901337br235,52,Reward,Washout,11.66000994
881,rN464901337br235,53,Reward,Washout,15.4737558
882,sV262240837Wu893,0,Reward,Baseline,16.56951214
883,sV262240837Wu893,1,Reward,Baseline,15.13785461
884,sV262240837Wu893,2,Reward,Baseline,15.59705814
885,sV262240837Wu893,3,Reward,Baseline,21.53716872
886,sV262240837Wu893,4,Reward,Baseline,13.7839288
887,sV262240837Wu893,5,Reward,Baseline,17.00622917
888,sV262240837Wu893,6,Reward,Baseline,16.71336981
889,sV262240837Wu893,7,Reward,Baseline,15.24978756
890,sV262240837Wu893,8,Reward,Baseline,15.82780634
891,sV262240837Wu893,9,Reward,Baseline,9.497509058
892,sV262240837Wu893,10,Reward,Baseline,15.63064315
893,sV262240837Wu893,11,Reward,Baseline,12.52040563
894,uL709664845pY57,0,Reward,Baseline,28.58597792
895,uL709664845pY57,1,Reward,Baseline,31.43661547
896,uL709664845pY57,2,Reward,Baseline,27.64350387
897,uL709664845pY57,4,Reward,Baseline,35.89360442
898,vn265606624Yv403,0,NoReward,Baseline,22.43436494
899,vn265606624Yv403,1,NoReward,Baseline,11.36796575
900,vn265606624Yv403,2,NoReward,Baseline,22.40030353
901,vn265606624Yv403,3,NoReward,Baseline,11.60489625
902,vn265606624Yv403,4,NoReward,Baseline,13.13212141
903,vn265606624Yv403,5,NoReward,Baseline,10.43637417
904,vn265606624Yv403,6,NoReward,Baseline,13.87043204
905,wQ432254460Cm818,0,NoReward,Baseline,25.31983775
906,wQ432254460Cm818,1,NoReward,Baseline,16.67563576
907,wQ432254460Cm818,2,NoReward,Baseline,16.513659
908,wQ432254460Cm818,4,NoReward,Baseline,14.84543515
909,wQ432254460Cm818,5,NoReward,Baseline,15.68095266
910,wQ432254460Cm818,6,NoReward,Baseline,13.6523125
911,wQ432254460Cm818,7,NoReward,Baseline,14.97134829
912,wQ432254460Cm818,8,NoReward,Baseline,14.51188889
913,wQ432254460Cm818,9,NoReward,Baseline,16.74035139
914,wQ432254460Cm818,10,NoReward,Baseline,14.91829724
915,wQ432254460Cm818,11,NoReward,Baseline,13.66623315
916,wQ432254460Cm818,12,NoReward,Baseline,30.83888647
917,wQ432254460Cm818,13,NoReward,Baseline,21.65191475
918,wQ432254460Cm818,14,NoReward,Baseline,18.85719368
919,wQ432254460Cm818,15,NoReward,Baseline,18.0586028
920,wQ432254460Cm818,16,NoReward,Baseline,17.51862055
921,wQ432254460Cm818,17,NoReward,Baseline,20.76763867
922,wQ432254460Cm818,18,NoReward,Baseline,20.47910718
923,wQ432254460Cm818,19,NoReward,Baseline,14.64501728
924,wQ432254460Cm818,20,NoReward,Adaptation,23.02586076
925,wQ432254460Cm818,21,NoReward,Adaptation,21.32288411
926,wQ432254460Cm818,22,NoReward,Adaptation,20.01897901
927,wQ432254460Cm818,23,NoReward,Adaptation,19.9886809
928,wQ432254460Cm818,24,NoReward,Adaptation,19.96627514
929,wQ432254460Cm818,25,NoReward,Adaptation,18.06650497
930,wQ432254460Cm818,26,NoReward,Adaptation,20.11246961
931,wQ432254460Cm818,27,NoReward,Adaptation,23.02921633
932,wQ432254460Cm818,28,NoReward,Adaptation,16.36688649
933,wQ432254460Cm818,29,NoReward,Adaptation,24.66340442
934,wQ432254460Cm818,30,NoReward,Adaptation,17.1845597
935,wQ432254460Cm818,31,NoReward,Adaptation,14.69086
936,wQ432254460Cm818,32,NoReward,Adaptation,21.15688398
937,wQ432254460Cm818,33,NoReward,Adaptation,19.93300994
938,wQ432254460Cm818,34,NoReward,Adaptation,16.80661995
939,wQ432254460Cm818,35,NoReward,Adaptation,26.2206
940,wQ432254460Cm818,36,NoReward,Adaptation,20.27568343
941,wQ432254460Cm818,37,NoReward,Adaptation,17.58002593
942,wQ432254460Cm818,38,NoReward,Adaptation,17.97298361
943,wQ432254460Cm818,39,NoReward,Adaptation,12.00586765
944,wQ432254460Cm818,40,NoReward,Adaptation,17.51130166
945,wQ432254460Cm818,41,NoReward,Washout,17.93725193
946,wQ432254460Cm818,42,NoReward,Washout,16.58530353
947,wQ432254460Cm818,43,NoReward,Washout,12.2450453
948,wQ432254460Cm818,44,NoReward,Washout,12.61238453
949,wQ432254460Cm818,45,NoReward,Washout,12.90572656
950,wQ432254460Cm818,46,NoReward,Washout,11.06612928
951,wQ432254460Cm818,47,NoReward,Washout,12.25389931
952,wQ432254460Cm818,48,NoReward,Washout,14.6765749
953,wQ432254460Cm818,49,NoReward,Washout,10.52359551
954,wQ432254460Cm818,50,NoReward,Washout,14.92298565
955,wQ432254460Cm818,51,NoReward,Washout,8.874855072
956,wQ432254460Cm818,52,NoReward,Washout,12.74361878
