,PtxID,Group,Trial,Slope,Intercept,MeanSqErr,MeanAbsErr,Phase
530,bK159349224Ky792,Reward,44,,,,,Washout
531,bK159349224Ky792,Reward,45,,,,,Washout
532,bK159349224Ky792,Reward,46,,,,,Washout
533,bK159349224Ky792,Reward,47,,,,,Washout
534,bK159349224Ky792,Reward,48,,,,,Washout
535,bK159349224Ky792,Reward,49,,,,,Washout
536,bK159349224Ky792,Reward,50,,,,,Washout
537,bK159349224Ky792,Reward,51,,,,,Washout
538,bK159349224Ky792,Reward,52,,,,,Washout
539,bK159349224Ky792,Reward,53,,,,,Washout
540,N,Reward,0,0.947665023493684,-1.6517768747393144,278.5978171149172,14.03733591160221,Baseline
541,N,Reward,1,0.9118090809608201,-18.142559696940033,420.5324861362124,20.099451827242518,Baseline
542,N,Reward,2,,,,,Baseline
543,N,Reward,3,0.2987068298227578,7.419777359052695,2725.863079343226,43.56219741935484,Baseline
544,N,Reward,4,0.4067528043081366,13.873373001922271,1970.9627975193373,33.642955801104975,Baseline
545,N,Reward,5,-0.054334649175651784,-19.727147722923785,5080.886934740331,60.05005966850829,Baseline
546,N,Reward,6,0.698431888114786,7.8253331703749565,1279.2608174983427,27.56582099447514,Baseline
547,N,Reward,7,0.8028981261549246,-3.96495686263855,721.7682221889504,21.245360220994478,Baseline
548,N,Reward,8,0.5811365121981656,-1.753084238479437,1790.8701837016574,30.598620994475137,Baseline
549,N,Reward,9,0.7631543790791342,6.179131804430447,1301.776290509934,25.759770419426047,Baseline
550,N,Reward,10,,,,,Baseline
551,N,Reward,11,,,,,Baseline
552,N,Reward,12,,,,,Baseline
553,N,Reward,13,,,,,Baseline
554,N,Reward,14,,,,,Baseline
555,N,Reward,15,,,,,Baseline
556,N,Reward,16,,,,,Baseline
557,N,Reward,17,,,,,Baseline
558,N,Reward,18,,,,,Baseline
559,N,Reward,19,,,,,Baseline
560,N,Reward,20,,,,,Baseline
561,N,Reward,21,,,,,Adaptation
562,N,Reward,22,,,,,Adaptation
563,N,Reward,23,,,,,Adaptation
564,N,Reward,24,,,,,Adaptation
565,N,Reward,25,,,,,Adaptation
566,N,Reward,26,,,,,Adaptation
567,N,Reward,27,,,,,Adaptation
568,N,Reward,28,,,,,Adaptation
569,N,Reward,29,,,,,Adaptation
570,N,Reward,30,,,,,Adaptation
571,N,Reward,31,,,,,Adaptation
572,N,Reward,32,,,,,Adaptation
573,N,Reward,33,,,,,Adaptation
574,N,Reward,34,,,,,Adaptation
575,N,Reward,35,,,,,Adaptation
576,N,Reward,36,,,,,Adaptation
577,N,Reward,37,,,,,Adaptation
578,N,Reward,38,,,,,Adaptation
579,N,Reward,39,,,,,Adaptation
580,N,Reward,40,,,,,Adaptation
581,N,Reward,41,,,,,Washout
582,N,Reward,42,,,,,Washout
583,N,Reward,43,,,,,Washout
584,N,Reward,44,,,,,Washout
585,N,Reward,45,,,,,Washout
586,N,Reward,46,,,,,Washout
587,N,Reward,47,,,,,Washout
588,N,Reward,48,,,,,Washout
589,N,Reward,49,,,,,Washout
590,N,Reward,50,,,,,Washout
591,N,Reward,51,,,,,Washout
592,N,Reward,52,,,,,Washout
593,N,Reward,53,,,,,Washout
594,QJ690773638qD178,NoReward,0,1.0103903002261194,-1.7435109707517666,428.07705237306834,15.184401766004417,Baseline
595,QJ690773638qD178,NoReward,1,0.9318947376193556,3.026055846683855,500.1657126474735,17.81644535840188,Baseline
596,QJ690773638qD178,NoReward,2,0.9707006636085418,-0.9099545860483746,332.7953900296128,13.184603644646925,Baseline
597,QJ690773638qD178,NoReward,3,0.967178104186989,-2.8204185589472646,384.68748303868693,16.09203751465416,Baseline
598,QJ690773638qD178,NoReward,4,0.8528656675824008,-5.1387738912149885,567.1556104341176,19.398267058823528,Baseline
599,QJ690773638qD178,NoReward,5,0.9038876228469795,5.2016939765964905,516.0853496091954,17.416560919540228,Baseline
600,QJ690773638qD178,NoReward,6,,,,,Baseline
601,QJ690773638qD178,NoReward,7,0.05462980952624774,-24.286361635746548,3635.6071796276246,51.00195690607734,Baseline
602,QJ690773638qD178,NoReward,8,,,,,Baseline
603,QJ690773638qD178,NoReward,9,0.04161134348675666,-18.68917987024219,4144.777215165888,52.37432476635513,Baseline
604,QJ690773638qD178,NoReward,10,,,,,Baseline
605,QJ690773638qD178,NoReward,11,,,,,Baseline
606,QJ690773638qD178,NoReward,12,,,,,Baseline
607,QJ690773638qD178,NoReward,13,,,,,Baseline
608,QJ690773638qD178,NoReward,14,,,,,Baseline
609,QJ690773638qD178,NoReward,15,,,,,Baseline
610,QJ690773638qD178,NoReward,16,,,,,Baseline
611,QJ690773638qD178,NoReward,17,,,,,Baseline
612,QJ690773638qD178,NoReward,18,,,,,Baseline
613,QJ690773638qD178,NoReward,19,,,,,Baseline
614,QJ690773638qD178,NoReward,20,,,,,Baseline
615,QJ690773638qD178,NoReward,21,,,,,Adaptation
616,QJ690773638qD178,NoReward,22,,,,,Adaptation
617,QJ690773638qD178,NoReward,23,,,,,Adaptation
618,QJ690773638qD178,NoReward,24,,,,,Adaptation
619,QJ690773638qD178,NoReward,25,,,,,Adaptation
620,QJ690773638qD178,NoReward,26,,,,,Adaptation
621,QJ690773638qD178,NoReward,27,,,,,Adaptation
622,QJ690773638qD178,NoReward,28,,,,,Adaptation
623,QJ690773638qD178,NoReward,29,,,,,Adaptation
624,QJ690773638qD178,NoReward,30,,,,,Adaptation
625,QJ690773638qD178,NoReward,31,,,,,Adaptation
626,QJ690773638qD178,NoReward,32,,,,,Adaptation
627,QJ690773638qD178,NoReward,33,,,,,Adaptation
628,QJ690773638qD178,NoReward,34,,,,,Adaptation
629,QJ690773638qD178,NoReward,35,,,,,Adaptation
630,QJ690773638qD178,NoReward,36,,,,,Adaptation
631,QJ690773638qD178,NoReward,37,,,,,Adaptation
632,QJ690773638qD178,NoReward,38,,,,,Adaptation
633,QJ690773638qD178,NoReward,39,,,,,Adaptation
634,QJ690773638qD178,NoReward,40,,,,,Adaptation
635,QJ690773638qD178,NoReward,41,,,,,Washout
636,QJ690773638qD178,NoReward,42,,,,,Washout
637,QJ690773638qD178,NoReward,43,,,,,Washout
638,QJ690773638qD178,NoReward,44,,,,,Washout
639,QJ690773638qD178,NoReward,45,,,,,Washout
640,QJ690773638qD178,NoReward,46,,,,,Washout
641,QJ690773638qD178,NoReward,47,,,,,Washout
642,QJ690773638qD178,NoReward,48,,,,,Washout
643,QJ690773638qD178,NoReward,49,,,,,Washout
644,QJ690773638qD178,NoReward,50,,,,,Washout
645,QJ690773638qD178,NoReward,51,,,,,Washout
646,QJ690773638qD178,NoReward,52,,,,,Washout
647,QJ690773638qD178,NoReward,53,,,,,Washout
648,Y,Reward,0,,,,,Baseline
649,Y,Reward,1,0.7806797157359103,-10.122224274314489,822.0324725651216,18.636739514348783,Baseline
650,Y,Reward,2,0.934177029865677,-1.4074116620266812,361.8518412309392,15.19830718232044,Baseline
651,Y,Reward,3,0.8427195698069361,-4.318848090872869,687.1469762839778,20.06647403314917,Baseline
652,Y,Reward,4,,,,,Baseline
653,Y,Reward,5,,,,,Baseline
654,Y,Reward,6,,,,,Baseline
655,Y,Reward,7,,,,,Baseline
656,Y,Reward,8,,,,,Baseline
657,Y,Reward,9,,,,,Baseline
658,Y,Reward,10,,,,,Baseline
659,Y,Reward,11,,,,,Baseline
660,Y,Reward,12,,,,,Baseline
661,Y,Reward,13,,,,,Baseline
662,Y,Reward,14,,,,,Baseline
663,Y,Reward,15,,,,,Baseline
664,Y,Reward,16,,,,,Baseline
665,Y,Reward,17,,,,,Baseline
666,Y,Reward,18,,,,,Baseline
667,Y,Reward,19,,,,,Baseline
668,Y,Reward,20,,,,,Baseline
669,Y,Reward,21,,,,,Adaptation
670,Y,Reward,22,,,,,Adaptation
671,Y,Reward,23,,,,,Adaptation
672,Y,Reward,24,,,,,Adaptation
673,Y,Reward,25,,,,,Adaptation
674,Y,Reward,26,,,,,Adaptation
675,Y,Reward,27,,,,,Adaptation
676,Y,Reward,28,,,,,Adaptation
677,Y,Reward,29,,,,,Adaptation
678,Y,Reward,30,,,,,Adaptation
679,Y,Reward,31,,,,,Adaptation
680,Y,Reward,32,,,,,Adaptation
681,Y,Reward,33,,,,,Adaptation
682,Y,Reward,34,,,,,Adaptation
683,Y,Reward,35,,,,,Adaptation
684,Y,Reward,36,,,,,Adaptation
685,Y,Reward,37,,,,,Adaptation
686,Y,Reward,38,,,,,Adaptation
687,Y,Reward,39,,,,,Adaptation
688,Y,Reward,40,,,,,Adaptation
689,Y,Reward,41,,,,,Washout
690,Y,Reward,42,,,,,Washout
691,Y,Reward,43,,,,,Washout
692,Y,Reward,44,,,,,Washout
693,Y,Reward,45,,,,,Washout
694,Y,Reward,46,,,,,Washout
695,Y,Reward,47,,,,,Washout
696,Y,Reward,48,,,,,Washout
697,Y,Reward,49,,,,,Washout
698,Y,Reward,50,,,,,Washout
699,Y,Reward,51,,,,,Washout
700,Y,Reward,52,,,,,Washout
701,Y,Reward,53,,,,,Washout
702,qX523123508pL71,Reward,0,0.7077605457875694,-2.5953804196225367,2005.1421269403975,30.681384105960262,Baseline
703,qX523123508pL71,Reward,1,0.948142650875119,8.766574511988104,642.965276033149,20.359467403314916,Baseline
704,qX523123508pL71,Reward,2,0.7550388781974708,7.202704741421412,838.7425279683257,23.216260935143286,Baseline
705,qX523123508pL71,Reward,3,0.8674987176587052,6.545920383020379,433.8483034751382,16.15099779005525,Baseline
706,qX523123508pL71,Reward,4,0.9597215325417254,-0.4299310367949404,435.8702545855263,17.282993421052634,Baseline
707,qX523123508pL71,Reward,5,0.8588361193494493,8.73712400969013,671.911408245304,19.248121546961325,Baseline
708,qX523123508pL71,Reward,6,0.8149007438987413,10.03382598936425,457.4212835168675,15.78971686746988,Baseline
709,qX523123508pL71,Reward,7,0.7804777391033692,4.345883515085212,530.6976801937291,18.17136282194849,Baseline
710,qX523123508pL71,Reward,8,0.8708126492689403,3.611445756145727,295.86143021188633,14.098638242894056,Baseline
711,qX523123508pL71,Reward,9,0.8901136601182537,12.305399171726203,335.04647658695654,15.780623188405798,Baseline
712,qX523123508pL71,Reward,10,0.9692893760347353,7.20090781273517,367.4053915359116,14.497924861878452,Baseline
713,qX523123508pL71,Reward,11,0.8712149754090849,8.129705202080903,436.3114347569768,16.557082558139534,Baseline
714,qX523123508pL71,Reward,12,0.760503197660571,30.68533190756719,3256.9487916707617,41.28158722358722,Baseline
715,qX523123508pL71,Reward,13,1.016965672085829,6.946744482581831,925.8284079460727,23.628785463071516,Baseline
716,qX523123508pL71,Reward,14,1.0105763007979371,6.500883777724956,646.2363710519337,19.564769060773482,Baseline
717,qX523123508pL71,Reward,15,0.9895448892418077,2.0760940060725224,317.23476498940994,14.31290468986384,Baseline
718,qX523123508pL71,Reward,16,0.662996306261092,-2.3267951624906913,1579.4587886699999,29.79073,Baseline
719,qX523123508pL71,Reward,17,0.9839891933255024,6.185250474075945,883.918172232892,23.965636865342162,Baseline
720,qX523123508pL71,Reward,18,0.7644380921638632,-5.157655565991349,1186.9311881340782,24.93799553072626,Baseline
721,qX523123508pL71,Reward,19,0.9802246345950811,5.9872163617577,673.8558766647728,20.59916931818182,Baseline
722,qX523123508pL71,Reward,20,0.861234657204959,4.198714304719513,490.2838535284091,18.327607954545456,Baseline
723,qX523123508pL71,Reward,21,0.9796968381756737,2.1243498110779617,1123.6270517646408,22.666752486187846,Adaptation
724,qX523123508pL71,Reward,22,0.8114838467947029,4.406198897641169,1166.018243813038,24.029473554735546,Adaptation
725,qX523123508pL71,Reward,23,0.8872448248550295,-1.7793130858820403,720.125310513363,21.7306714922049,Adaptation
726,qX523123508pL71,Reward,24,0.8929082206917236,15.801056799593525,1334.4244724668874,26.442817880794703,Adaptation
727,qX523123508pL71,Reward,25,0.9378258654859345,7.36224776593913,1058.0815307460316,22.635850340136056,Adaptation
728,qX523123508pL71,Reward,26,0.8121341414379071,2.3674729982915164,460.16978887,17.24680111111111,Adaptation
729,qX523123508pL71,Reward,27,1.3686532105904423,-23.47337212698083,917.8186754594595,23.571851351351356,Adaptation
730,qX523123508pL71,Reward,28,0.9429666176294114,11.621207305388364,1297.9060523675498,26.35082229580574,Adaptation
731,qX523123508pL71,Reward,29,1.0085185532275212,6.848423413303754,699.6853848294053,20.533915824915823,Adaptation
732,qX523123508pL71,Reward,30,1.2160088289452333,-9.803591516262832,621.4529962833333,20.221049999999998,Adaptation
733,qX523123508pL71,Reward,31,0.857091566254512,-3.632504375248188,386.61328346187844,15.829316022099448,Adaptation
734,qX523123508pL71,Reward,32,0.9549741109445591,-1.6870518372135836,318.85598188967134,13.80755164319249,Adaptation
735,qX523123508pL71,Reward,33,0.909275913370509,0.8843967022532836,576.8883184859709,18.37834231200898,Adaptation
736,qX523123508pL71,Reward,34,0.85927679360278,-4.7966991381287505,927.8062844976153,21.812220985691575,Adaptation
737,qX523123508pL71,Reward,35,0.988643606134362,3.9258825744788495,422.4280427820069,15.918066897347174,Adaptation
738,qX523123508pL71,Reward,36,0.9424128010569778,9.442908121140768,790.2346975312498,20.10739236111111,Adaptation
739,qX523123508pL71,Reward,37,0.9243405699146062,4.269729842066523,647.9685403672249,19.378946172248806,Adaptation
740,qX523123508pL71,Reward,38,1.1805649113990944,6.912356915258166,868.8443438584907,22.860247641509435,Adaptation
741,qX523123508pL71,Reward,39,1.1946218909443271,14.832908461007095,739.7510641454546,20.485369696969695,Adaptation
742,qX523123508pL71,Reward,40,0.7499996851141555,-6.540216510484675,1271.4204302165745,27.572983425414364,Adaptation
743,qX523123508pL71,Reward,41,0.9496455906101805,-0.14025946558384206,425.0080418044444,15.80637925925926,Washout
744,qX523123508pL71,Reward,42,0.7503566846174987,-10.974960149040001,891.1736970705487,23.374107502799554,Washout
745,qX523123508pL71,Reward,43,1.0402730211212765,-0.20109060740493212,251.98001052475246,12.668180693069306,Washout
746,qX523123508pL71,Reward,44,0.8852883497924929,-1.934808685659687,380.89051177970015,16.62407958477509,Washout
747,qX523123508pL71,Reward,45,0.9356923833729057,-4.04185247379506,364.89505393935923,14.403898169336385,Washout
748,qX523123508pL71,Reward,46,0.9929354905186548,-5.514644551709473,326.1975447958333,14.4835375,Washout
749,qX523123508pL71,Reward,47,0.6327350542645913,-9.62024120038333,1495.124424962431,24.566728176795582,Washout
750,qX523123508pL71,Reward,48,0.913126077081091,-1.98756196630509,95.69261727884616,8.505932692307693,Washout
751,qX523123508pL71,Reward,49,0.7986640341813414,-5.438678789040476,619.65426440221,19.490187845303865,Washout
752,qX523123508pL71,Reward,50,0.9508324240294918,-3.016499373386914,205.7969554229432,11.049367323290845,Washout
753,qX523123508pL71,Reward,51,0.8207537077135103,1.7813223743047688,263.8383092070707,14.606510101010103,Washout
754,qX523123508pL71,Reward,52,0.9012281527173571,-6.344948394839884,325.73028391049723,14.259229834254143,Washout
755,qX523123508pL71,Reward,53,,,,,Washout
756,L,Reward,0,1.0014176357130784,-0.8364910082642789,419.8324228995585,17.208325607064015,Baseline
757,L,Reward,1,1.0686640772681917,4.330578524064069,310.88616726519336,14.917346961325967,Baseline
758,L,Reward,2,0.8983616326255703,1.4677608027627607,342.76550436243093,14.235438674033148,Baseline
759,L,Reward,3,0.8874768978462064,-1.3306655593782248,397.9343638232044,13.691272928176797,Baseline
760,L,Reward,4,0.8729465202674221,-4.601246180502341,485.5404069856354,16.83620994475138,Baseline
761,L,Reward,5,0.8336448551767309,-1.1427236700558798,411.38018900883975,15.051229834254144,Baseline
762,L,Reward,6,0.9583423514530226,0.02123712550123369,245.33357983425415,12.233288397790055,Baseline
763,L,Reward,7,0.9004433968967491,0.8874708818300493,282.2365320375691,13.84913370165746,Baseline
764,L,Reward,8,0.9438312132058894,-6.147519871943877,404.58581489099004,15.397818687430478,Baseline
765,L,Reward,9,0.8907126384157316,0.2027884565850635,408.31605078121544,15.873702762430938,Baseline
766,L,Reward,10,0.8490926490020925,0.6458156548830527,650.7207453734807,18.61434364640884,Baseline
767,L,Reward,11,1.0773728403646348,-2.6472311025374644,316.6790791038674,13.271205524861877,Baseline
768,L,Reward,12,0.7615471315487267,12.961264438635132,1404.1566386055247,28.364342541436468,Baseline
769,L,Reward,13,0.8014371831289142,-6.430138338911445,1305.6366511679557,25.712383425414366,Baseline
770,L,Reward,14,0.9133729904245451,0.28358475616786316,711.9242444161148,22.42575165562914,Baseline
771,L,Reward,15,0.86531741455804,-7.788785385127664,2030.5801934176795,31.448834254143645,Baseline
772,L,Reward,16,,,,,Baseline
773,L,Reward,17,,,,,Baseline
774,L,Reward,18,,,,,Baseline
775,L,Reward,19,,,,,Baseline
776,L,Reward,20,,,,,Baseline
777,L,Reward,21,,,,,Adaptation
778,L,Reward,22,,,,,Adaptation
779,L,Reward,23,,,,,Adaptation
780,L,Reward,24,,,,,Adaptation
781,L,Reward,25,,,,,Adaptation
782,L,Reward,26,,,,,Adaptation
783,L,Reward,27,,,,,Adaptation
784,L,Reward,28,,,,,Adaptation
785,L,Reward,29,,,,,Adaptation
786,L,Reward,30,,,,,Adaptation
787,L,Reward,31,,,,,Adaptation
788,L,Reward,32,,,,,Adaptation
789,L,Reward,33,,,,,Adaptation
790,L,Reward,34,,,,,Adaptation
791,L,Reward,35,,,,,Adaptation
792,L,Reward,36,,,,,Adaptation
793,L,Reward,37,,,,,Adaptation
794,L,Reward,38,,,,,Adaptation
795,L,Reward,39,,,,,Adaptation
796,L,Reward,40,,,,,Adaptation
797,L,Reward,41,,,,,Washout
798,L,Reward,42,,,,,Washout
799,L,Reward,43,,,,,Washout
800,L,Reward,44,,,,,Washout
801,L,Reward,45,,,,,Washout
802,L,Reward,46,,,,,Washout
803,L,Reward,47,,,,,Washout
804,L,Reward,48,,,,,Washout
805,L,Reward,49,,,,,Washout
806,L,Reward,50,,,,,Washout
807,L,Reward,51,,,,,Washout
808,L,Reward,52,,,,,Washout
809,L,Reward,53,,,,,Washout
810,MY493867256yh257,NoReward,0,0.9691814014484887,0.7132303993400493,521.7440326677704,17.848974613686533,Baseline
811,MY493867256yh257,NoReward,1,0.9175011945202721,2.086996081349854,576.9568288872928,17.01293591160221,Baseline
812,MY493867256yh257,NoReward,2,0.9188204811590786,7.5765914595512065,562.9719785812154,18.477281767955805,Baseline
813,MY493867256yh257,NoReward,3,0.9309398042980724,5.066015385396566,701.880325918232,18.220614364640888,Baseline
814,MY493867256yh257,NoReward,4,0.8996025028650165,16.511154641225865,1147.6639791845303,25.324914917127074,Baseline
815,MY493867256yh257,NoReward,5,0.8625005660811549,8.150693687385491,1033.2497052618785,23.35492596685083,Baseline
816,MY493867256yh257,NoReward,6,0.8319645455360228,3.580210374048232,362.69792591491716,14.631647513812155,Baseline
817,MY493867256yh257,NoReward,7,0.8796713083689383,1.0031008383064846,325.4590595281768,13.835649723756905,Baseline
818,MY493867256yh257,NoReward,8,0.9890188932194297,0.6136749801598218,551.179928322652,18.185122651933703,Baseline
819,MY493867256yh257,NoReward,9,0.8196008985825018,-2.5502933210071372,786.4379813016575,21.292819889502763,Baseline
820,MY493867256yh257,NoReward,10,0.8474772818178465,2.1372622008238125,706.3521226453039,19.87487513812155,Baseline
821,MY493867256yh257,NoReward,11,0.9104884857289092,3.1593290234623623,617.3803896386739,18.251163535911598,Baseline
822,MY493867256yh257,NoReward,12,0.7939758952873873,14.838732003656656,2067.189353725166,31.638347682119207,Baseline
823,MY493867256yh257,NoReward,13,0.8854392964002474,1.194921158293675,1642.9633100044198,30.458132596685083,Baseline
824,MY493867256yh257,NoReward,14,0.9119759664048297,5.435932148494358,1355.1929646751382,28.28433038674033,Baseline
825,MY493867256yh257,NoReward,15,0.9969272384248153,-0.011982916895350915,1046.3760042519336,25.045109392265193,Baseline
826,MY493867256yh257,NoReward,16,0.8911994475384307,10.741661094483305,879.9298408088398,24.17710718232044,Baseline
827,MY493867256yh257,NoReward,17,0.8884919797565687,2.8529907395991985,945.8274454437087,24.7689646799117,Baseline
828,MY493867256yh257,NoReward,18,0.9662063497087061,9.465907818667748,808.7661189955802,21.241117127071824,Baseline
829,MY493867256yh257,NoReward,19,0.6623385196000409,23.45764508814702,2852.4106874028703,38.11304304635762,Baseline
830,MY493867256yh257,NoReward,20,0.888708809887089,14.74802760842028,2014.2013704961325,34.32703535911602,Baseline
831,MY493867256yh257,NoReward,21,0.8105206549419581,1.2650338116713622,1469.504005686188,27.913719337016573,Adaptation
832,MY493867256yh257,NoReward,22,0.849596581350685,2.4464588853200766,989.0380767558012,22.399356906077347,Adaptation
833,MY493867256yh257,NoReward,23,0.9171606495871314,7.427360041230826,788.137440801105,22.24447403314917,Adaptation
834,MY493867256yh257,NoReward,24,0.7518085598413373,18.311133769485807,2186.6830616419893,31.874391160221,Adaptation
835,MY493867256yh257,NoReward,25,0.9835667943992612,-0.07965460384210377,802.3181256530387,21.67298342541437,Adaptation
836,MY493867256yh257,NoReward,26,0.8540513792864408,1.4147283444726853,1016.3762312265193,22.27766629834254,Adaptation
837,MY493867256yh257,NoReward,27,0.9472906374476302,7.158017521437473,992.0403129448124,23.230200883002208,Adaptation
838,MY493867256yh257,NoReward,28,0.8497922708465812,7.646866382740756,1203.0845308200883,23.857915011037527,Adaptation
839,MY493867256yh257,NoReward,29,0.783578416123899,15.6349528457907,2384.3694266535435,34.50320247469067,Adaptation
840,MY493867256yh257,NoReward,30,1.0089998407501233,3.632861700835883,1110.4753616541439,26.100060773480664,Adaptation
841,MY493867256yh257,NoReward,31,1.0492802695818984,3.209225362974729,1075.4567315624308,27.151339226519337,Adaptation
842,MY493867256yh257,NoReward,32,0.8096492354403451,1.6595468125446644,1333.1127452707183,27.49627182320442,Adaptation
843,MY493867256yh257,NoReward,33,0.7938706041249306,-1.8566251539378595,1305.1848023377486,26.63542825607064,Adaptation
844,MY493867256yh257,NoReward,34,0.9059395566338986,4.064871398251436,1369.4675001005526,25.38692928176796,Adaptation
845,MY493867256yh257,NoReward,35,0.9840446869640568,2.6109994798753555,985.22572460442,21.22599005524862,Adaptation
846,MY493867256yh257,NoReward,36,0.9385948328496707,1.401659555280616,1724.3097864110496,29.63051049723757,Adaptation
847,MY493867256yh257,NoReward,37,0.8344141186561191,5.101235714092886,1689.9422043719646,29.726915011037526,Adaptation
848,MY493867256yh257,NoReward,38,0.9517445387933463,-1.7368777484951268,849.4757293060773,22.237449723756907,Adaptation
849,MY493867256yh257,NoReward,39,0.8449807840251723,13.407393217719047,2031.6221218220994,34.099786740331496,Adaptation
850,MY493867256yh257,NoReward,40,1.0508760047483678,8.387070004443698,1175.2027758637682,26.649539130434782,Adaptation
851,MY493867256yh257,NoReward,41,0.9145418158101261,7.782639096181507,1433.1752165370165,27.394691712707182,Washout
852,MY493867256yh257,NoReward,42,0.8433103415258371,-6.890296383405667,612.2468237138122,19.13682983425414,Washout
853,MY493867256yh257,NoReward,43,0.9603237966246618,-2.9670962947343402,426.61162576685086,16.441161325966853,Washout
854,MY493867256yh257,NoReward,44,0.9027223360054732,-0.9211139801773518,380.24223599116027,15.45372596685083,Washout
855,MY493867256yh257,NoReward,45,0.8978529173357488,-1.317731129474446,315.5284243546961,14.012708287292817,Washout
856,MY493867256yh257,NoReward,46,0.9823067336964116,-2.687890132324924,250.14831415138121,12.947214364640883,Washout
857,MY493867256yh257,NoReward,47,0.99451706923294,2.0868800907361322,487.6749519889503,16.381571270718233,Washout
858,MY493867256yh257,NoReward,48,0.96064302264417,3.426675168979591,288.56975387624306,12.812072928176795,Washout
859,MY493867256yh257,NoReward,49,0.9052006209380422,-0.3891772898892178,377.57199079558006,14.353398895027624,Washout
860,MY493867256yh257,NoReward,50,0.9069859960460074,-1.8757992901826328,346.25143380000003,14.960608839779004,Washout
861,MY493867256yh257,NoReward,51,0.9623339540578675,-2.136317453860775,386.77732360773484,15.348814364640885,Washout
862,MY493867256yh257,NoReward,52,0.8254426778305237,-9.406889940876457,665.2441341723755,19.98374364640884,Washout
863,MY493867256yh257,NoReward,53,,,,,Washout
864,AC255458104IA833,Reward,0,-0.03114836017417333,80.08555151225501,7207.514269291713,57.41841215469613,Baseline
865,AC255458104IA833,Reward,1,0.8574495360798493,-6.329381030800975,998.4501713211918,19.809548565121407,Baseline
866,AC255458104IA833,Reward,2,0.9939209265096806,1.3882572594855087,41.64542302430937,3.0217823204419787,Baseline
867,AC255458104IA833,Reward,3,0.4335709151304612,17.681422356650952,2518.1990909745855,33.46359116022099,Baseline
868,AC255458104IA833,Reward,4,,,,,Baseline
869,AC255458104IA833,Reward,5,-0.2109788198941992,-8.692451221051583,5859.397215116735,63.154898749255516,Baseline
870,AC255458104IA833,Reward,6,,,,,Baseline
871,AC255458104IA833,Reward,7,,,,,Baseline
872,AC255458104IA833,Reward,8,,,,,Baseline
873,AC255458104IA833,Reward,9,,,,,Baseline
874,AC255458104IA833,Reward,10,,,,,Baseline
875,AC255458104IA833,Reward,11,,,,,Baseline
876,AC255458104IA833,Reward,12,,,,,Baseline
877,AC255458104IA833,Reward,13,,,,,Baseline
878,AC255458104IA833,Reward,14,,,,,Baseline
879,AC255458104IA833,Reward,15,,,,,Baseline
880,AC255458104IA833,Reward,16,,,,,Baseline
881,AC255458104IA833,Reward,17,,,,,Baseline
882,AC255458104IA833,Reward,18,,,,,Baseline
883,AC255458104IA833,Reward,19,,,,,Baseline
884,AC255458104IA833,Reward,20,,,,,Baseline
885,AC255458104IA833,Reward,21,,,,,Adaptation
886,AC255458104IA833,Reward,22,,,,,Adaptation
887,AC255458104IA833,Reward,23,,,,,Adaptation
888,AC255458104IA833,Reward,24,,,,,Adaptation
889,AC255458104IA833,Reward,25,,,,,Adaptation
890,AC255458104IA833,Reward,26,,,,,Adaptation
891,AC255458104IA833,Reward,27,,,,,Adaptation
892,AC255458104IA833,Reward,28,,,,,Adaptation
893,AC255458104IA833,Reward,29,,,,,Adaptation
894,AC255458104IA833,Reward,30,,,,,Adaptation
895,AC255458104IA833,Reward,31,,,,,Adaptation
896,AC255458104IA833,Reward,32,,,,,Adaptation
897,AC255458104IA833,Reward,33,,,,,Adaptation
898,AC255458104IA833,Reward,34,,,,,Adaptation
899,AC255458104IA833,Reward,35,,,,,Adaptation
900,AC255458104IA833,Reward,36,,,,,Adaptation
901,AC255458104IA833,Reward,37,,,,,Adaptation
902,AC255458104IA833,Reward,38,,,,,Adaptation
903,AC255458104IA833,Reward,39,,,,,Adaptation
904,AC255458104IA833,Reward,40,,,,,Adaptation
905,AC255458104IA833,Reward,41,,,,,Washout
906,AC255458104IA833,Reward,42,,,,,Washout
907,AC255458104IA833,Reward,43,,,,,Washout
908,AC255458104IA833,Reward,44,,,,,Washout
909,AC255458104IA833,Reward,45,,,,,Washout
910,AC255458104IA833,Reward,46,,,,,Washout
911,AC255458104IA833,Reward,47,,,,,Washout
912,AC255458104IA833,Reward,48,,,,,Washout
913,AC255458104IA833,Reward,49,,,,,Washout
914,AC255458104IA833,Reward,50,,,,,Washout
915,AC255458104IA833,Reward,51,,,,,Washout
916,AC255458104IA833,Reward,52,,,,,Washout
917,AC255458104IA833,Reward,53,,,,,Washout
918,pU265328919tM703,Reward,0,0.8689744356146651,7.230299265501591,911.788545161148,22.74407284768212,Baseline
919,pU265328919tM703,Reward,1,0.9391096503151088,-1.871936477628601,598.6962178331491,18.43368729281768,Baseline
920,pU265328919tM703,Reward,2,0.9906777259461493,-3.2082363525407107,359.1764738740332,15.46535690607735,Baseline
921,pU265328919tM703,Reward,3,0.934560147554845,-5.330670475275094,187.3636470762431,11.188548066298342,Baseline
922,pU265328919tM703,Reward,4,0.9146375527243465,-2.5947267364757036,195.13748795143485,11.14959161147903,Baseline
923,pU265328919tM703,Reward,5,0.9277932108549288,-2.6875593072329877,336.9288468441989,14.295133701657461,Baseline
