,PtxID,Group,Trial,Slope,Intercept,MeanSqErr,MeanAbsErr,GroupN,Phase,PhaseN,Chunk,MAE_Chunk
89,kL32782760pb805,Reward,35,0.9992347531692355,0.013819463689324962,218.1537850033149,11.454137016574588,1.0,Adaptation,1,,
90,kL32782760pb805,Reward,36,0.9933641184739918,0.9092610649218938,445.9397400055249,13.660036464088398,1.0,Adaptation,1,,
91,kL32782760pb805,Reward,37,0.9860090811439906,-1.6027193877905561,216.96485791712706,11.73942872928177,1.0,Adaptation,1,,
92,kL32782760pb805,Reward,38,0.9242039339339303,-0.05647938712708833,242.70409445745858,12.250822099447513,1.0,Adaptation,1,,
93,kL32782760pb805,Reward,39,1.0118040443582255,-4.333466026501039,217.99869073370166,11.58654364640884,1.0,Adaptation,1,,
94,kL32782760pb805,Reward,40,1.059240774923546,3.6881531387308253,332.1835355381216,12.033562430939226,1.0,Adaptation,1,,
95,kL32782760pb805,Reward,41,0.950638355397631,2.0832459213786363,214.52633074613686,11.27032229580574,1.0,Adaptation,1,,
96,kL32782760pb805,Reward,42,1.0106419114475473,-6.769360461735735,259.3195928852097,10.394397350993378,1.0,Adaptation,1,,
97,kL32782760pb805,Reward,43,0.9945345256326202,-3.34823440476701,105.06937650275634,8.449497243660419,1.0,Washout,2,,
98,kL32782760pb805,Reward,44,0.979614772655931,-2.5248850229962096,128.67275671270718,8.842860773480663,1.0,Washout,2,,
99,kL32782760pb805,Reward,45,1.005152879893302,-3.5024234456387786,114.41235872516559,8.516045253863135,1.0,Washout,2,,
100,kL32782760pb805,Reward,46,1.033457388229483,-0.40629944197448253,127.95617999889501,8.76183093922652,1.0,Washout,2,,
101,kL32782760pb805,Reward,47,0.9524177283870277,1.6892830849407519,141.99412564972377,9.372803314917126,1.0,Washout,2,,
102,kL32782760pb805,Reward,48,0.9156747968667233,-2.0848868678936334,156.64201646187846,9.928170165745856,1.0,Washout,2,,
103,kL32782760pb805,Reward,49,1.0103299846538476,1.4372146800300614,123.86147609713028,8.110898454746138,1.0,Washout,2,,
104,kL32782760pb805,Reward,50,1.0540257193565346,-0.572606080775043,76.43428646961328,6.579455248618785,1.0,Washout,2,,
105,kL32782760pb805,Reward,51,1.0071709003103015,1.3952340796858713,108.42719195584989,8.456761589403973,1.0,Washout,2,,
106,kL32782760pb805,Reward,52,0.9037619364046697,-2.1545968392666563,120.51642642651935,9.018828729281768,1.0,Washout,2,,
108,Ai275415234NZ493,Reward,0,0.20988232011320848,-8.171383724153927,4191.380837295805,49.76390949227373,1.0,Baseline,0,,
109,Ai275415234NZ493,Reward,1,0.8500035788822888,-1.8061393696778114,645.3188102024624,20.770454172366623,1.0,Baseline,0,,
110,Ai275415234NZ493,Reward,2,0.8880834854483652,-3.9072279010466646,656.6827467906684,20.347960907944515,1.0,Baseline,0,,
111,Ai275415234NZ493,Reward,3,1.0121527307115743,-6.11518332567472,603.0004588908406,18.008717691342536,1.0,Baseline,0,,
112,Ai275415234NZ493,Reward,4,0.9249499926794902,2.5228264279598953,636.8482615191192,20.362858632676705,1.0,Baseline,0,,
113,Ai275415234NZ493,Reward,5,0.9764981389050595,-6.429901620692088,504.5322187449749,17.722443467336685,1.0,Baseline,0,,
114,Ai275415234NZ493,Reward,6,0.9110995228473718,-4.1374322945170805,660.6303830875635,18.30146573604061,1.0,Baseline,0,,
115,Ai275415234NZ493,Reward,7,0.9809806508573629,-5.762036581165001,416.5843343257143,15.414158857142857,1.0,Baseline,0,,
116,Ai275415234NZ493,Reward,8,0.9738956108508185,-5.402685448001728,476.55417324283934,18.202366127023662,1.0,Baseline,0,,
117,Ai275415234NZ493,Reward,9,1.0593899098777304,-7.254665941435153,538.1672388851613,17.86161806451613,1.0,Baseline,0,,
118,Ai275415234NZ493,Reward,10,0.9153826441513766,-3.88465105844276,504.4990361854461,16.85025117370892,1.0,Baseline,0,,
119,Ai275415234NZ493,Reward,11,0.908957304294504,-5.2166127631733135,479.5596756703431,17.49754289215686,1.0,Baseline,0,,
120,Ai275415234NZ493,Reward,12,0.7224230358538595,17.762085500306597,3402.2666235141846,41.330247044917265,1.0,Adaptation,1,,
121,Ai275415234NZ493,Reward,13,0.6672264831144978,13.290313673189589,3675.5400879334816,46.550988913525494,1.0,Adaptation,1,,
122,Ai275415234NZ493,Reward,14,0.8713149625126668,-10.16117577256295,2974.2325981659633,41.632244725738396,1.0,Adaptation,1,,
127,Ai275415234NZ493,Reward,19,1.0625140221138472,20.577545206980144,1602.6694830158733,32.79714285714286,1.0,Adaptation,1,,
128,Ai275415234NZ493,Reward,20,0.8897160941719278,7.443547035668446,2233.1643562909967,37.26846463022508,1.0,Adaptation,1,,
129,Ai275415234NZ493,Reward,21,0.974848340136067,5.971708039039575,2045.11809015103,35.61888329519451,1.0,Adaptation,1,,
130,Ai275415234NZ493,Reward,22,0.9113573962910864,10.832801012779745,1939.4690029679562,34.58794254143647,1.0,Adaptation,1,,
131,Ai275415234NZ493,Reward,23,0.9051765890860385,23.93723074916017,2557.019830300553,38.16391160220994,1.0,Adaptation,1,,
132,Ai275415234NZ493,Reward,24,0.9549867055832992,22.254570631449447,1486.8498700243094,30.84245082872928,1.0,Adaptation,1,,
133,Ai275415234NZ493,Reward,25,0.9168120629884312,7.647652305532037,1932.6094219933775,33.373225165562914,1.0,Adaptation,1,,
139,Ai275415234NZ493,Reward,31,1.0171021624726493,1.1940641156312035,1317.247939161326,27.852818784530385,1.0,Adaptation,1,,
140,Ai275415234NZ493,Reward,32,0.9587157401091463,9.18103718083382,589.2727154754098,18.092672131147545,1.0,Adaptation,1,,
141,Ai275415234NZ493,Reward,33,0.9365032121341801,0.7311614849796912,1995.319512222222,35.67313333333334,1.0,Adaptation,1,,
142,Ai275415234NZ493,Reward,34,0.8347183950193868,1.7783733300584899,2255.4459973470152,39.51363308457711,1.0,Adaptation,1,,
143,Ai275415234NZ493,Reward,35,0.3115151571151852,8.843405262235507,4174.256209839623,53.630433962264156,1.0,Adaptation,1,,
144,Ai275415234NZ493,Reward,36,0.9462007845343461,2.770537420615533,1816.5470894423077,32.543660256410256,1.0,Adaptation,1,,
145,Ai275415234NZ493,Reward,37,1.1801763794809297,-3.790924619446475,1189.1120326292835,28.794118380062304,1.0,Adaptation,1,,
146,Ai275415234NZ493,Reward,38,0.8657150277067024,-0.1536646397886665,1770.5579952044202,32.83833149171271,1.0,Adaptation,1,,
147,Ai275415234NZ493,Reward,39,1.098891347639577,2.9995506142337067,1230.2077774890777,28.20797936893204,1.0,Adaptation,1,,
148,Ai275415234NZ493,Reward,40,0.9431434694196797,5.464024308233824,1846.7935907554042,33.53436405005689,1.0,Adaptation,1,,
149,Ai275415234NZ493,Reward,41,1.0389847845271951,3.3905362073290033,594.1159467636364,19.912327272727275,1.0,Adaptation,1,,
150,Ai275415234NZ493,Reward,42,0.7996422815863203,-10.329014302365149,973.3403765151513,23.655516469038204,1.0,Adaptation,1,,
151,Ai275415234NZ493,Reward,43,1.0554404808912312,-7.368994884087955,619.6498445298014,18.59191611479029,1.0,Washout,2,,
152,Ai275415234NZ493,Reward,44,1.1162148656433062,13.100432166462031,416.5332959166666,17.897516666666665,1.0,Washout,2,,
153,Ai275415234NZ493,Reward,45,0.8694426650113549,-7.666878782093978,716.363804401105,19.354140331491717,1.0,Washout,2,,
154,Ai275415234NZ493,Reward,46,1.0011699692622378,-8.479172981927263,870.6247239856355,20.73160552486188,1.0,Washout,2,,
155,Ai275415234NZ493,Reward,47,1.0463186676188703,4.676146977426681,194.94579868235292,11.76045882352941,1.0,Washout,2,,
156,Ai275415234NZ493,Reward,48,0.9652766577305466,-5.682314256336774,289.25486335268505,13.385283018867923,1.0,Washout,2,,
157,Ai275415234NZ493,Reward,49,0.8933527151790506,-4.972738276795579,507.8500839767956,17.179519337016576,1.0,Washout,2,,
158,Ai275415234NZ493,Reward,50,0.8795873439410968,-0.42911650553844205,534.7414399934853,18.793739413680782,1.0,Washout,2,,
159,Ai275415234NZ493,Reward,51,0.81892237277551,-2.3502319950857236,480.24434329281775,17.209560220994476,1.0,Washout,2,,
160,Ai275415234NZ493,Reward,52,0.9593800972669472,-2.918555542858728,397.6628567543103,16.830125,1.0,Washout,2,,
162,CL78462911bI451,NoReward,0,0.16114404542982574,-12.280897992530734,3941.9330066026487,49.66186092715232,0.0,Baseline,0,,
163,CL78462911bI451,NoReward,1,0.7848801740170039,-0.023944354819784186,2199.8735477834252,33.89550718232044,0.0,Baseline,0,,
164,CL78462911bI451,NoReward,2,0.9450293283062627,-7.821552930170549,1686.3886278729283,29.455839779005522,0.0,Baseline,0,,
165,CL78462911bI451,NoReward,3,1.1319456085756519,-21.29279844670175,1152.7987486850827,27.251012154696134,0.0,Baseline,0,,
166,CL78462911bI451,NoReward,4,0.9898739724915884,-6.798613497571494,954.5956211480664,22.3673226519337,0.0,Baseline,0,,
167,CL78462911bI451,NoReward,5,0.7634497848514638,-5.06149433049532,1521.7309077359118,29.911382320441987,0.0,Baseline,0,,
168,CL78462911bI451,NoReward,6,0.8867913159198936,6.884238588354506,728.492403041989,21.268796685082872,0.0,Baseline,0,,
169,CL78462911bI451,NoReward,7,0.8653484996958862,5.804815153798163,1066.0527899104973,24.34335359116022,0.0,Baseline,0,,
170,CL78462911bI451,NoReward,8,0.9306665808946014,-0.20830339748905158,1156.6460550287293,26.643616574585632,0.0,Baseline,0,,
171,CL78462911bI451,NoReward,9,0.979629150428269,-6.950411300144988,735.59611980221,18.91254475138122,0.0,Baseline,0,,
172,CL78462911bI451,NoReward,10,1.0667231303743212,-4.830063476271971,434.61698181325966,16.291746961325966,0.0,Baseline,0,,
173,CL78462911bI451,NoReward,11,0.9548914166822534,-5.272208401158626,317.17001205849886,13.680131346578367,0.0,Baseline,0,,
174,CL78462911bI451,NoReward,12,0.8858810094821533,29.464831464356934,2430.130587851934,38.281334806629836,0.0,Adaptation,1,,
175,CL78462911bI451,NoReward,13,0.782709416177393,27.37485040641787,3610.7900046254144,46.89797127071824,0.0,Adaptation,1,,
